datetime,queue,queue_utilization,queue_fullness,queue_efficiency
2022-04-07 00:00:00.000000,AGLT2,0.8351,1.1825,0.8557
2022-04-07 04:00:00.000000,AGLT2,1.7988,1.0176,0.6141
2022-04-07 02:00:00.000000,AGLT2,2.7796,19.8846,0.9409
2022-04-07 05:00:00.000000,AGLT2,0.5777,2.0423,0.9084
2022-04-07 06:00:00.000000,AGLT2,5.7419,0,0.9677
2022-04-07 08:00:00.000000,AGLT2,0.7273,0,0.2727
2022-04-07 03:00:00.000000,AGLT2,2.8889,0,0.8444
2022-04-07 09:00:00.000000,AGLT2,0.9615,0,0.4231
2022-04-07 13:00:00.000000,AGLT2,1.253,6.0345,0.6897
2022-04-07 10:00:00.000000,AGLT2,3.4286,0,0.2857
2022-04-07 07:00:00.000000,AGLT2,1.9259,0,0.9383
2022-04-07 14:00:00.000000,AGLT2,1.8313,1.471,0.6787
2022-04-07 17:00:00.000000,AGLT2,1.8899,1.2451,0.8558
2022-04-07 11:00:00.000000,AGLT2,1.1852,0,0.1481
2022-04-07 15:00:00.000000,AGLT2,1.9423,1.7929,0.1186
2022-04-07 12:00:00.000000,AGLT2,1.6,0,0.1
2022-04-07 18:00:00.000000,AGLT2,1.5139,1.575,0.6839
2022-04-07 16:00:00.000000,AGLT2,4.2664,1.2912,0.6779
2022-04-07 19:00:00.000000,AGLT2,3.3425,2.7416,0.638
2022-04-07 22:00:00.000000,AGLT2,3.1575,0,0.1575
2022-04-08 01:00:00.000000,AGLT2,1.8223,1.1397,0.2132
2022-04-07 23:00:00.000000,AGLT2,0.776,2.0986,0.4323
2022-04-08 00:00:00.000000,AGLT2,1.0905,3.5441,0.5958
2022-04-07 20:00:00.000000,AGLT2,1,8.2857,0.4458
2022-04-07 21:00:00.000000,AGLT2,0.7514,0,0.6503
2022-04-08 02:00:00.000000,AGLT2,1.1006,1.0744,0.2439
2022-04-08 05:00:00.000000,AGLT2,0.0976,4,0.5122
2022-04-08 03:00:00.000000,AGLT2,0.6271,3.7,0.4661
2022-04-08 06:00:00.000000,AGLT2,0.0025,0,0.7575
2022-04-08 09:00:00.000000,AGLT2,0.0123,0,0.8148
2022-04-08 10:00:00.000000,AGLT2,0.3548,0,0.9677
2022-04-08 04:00:00.000000,AGLT2,0.0049,1.2857,0.0642
2022-04-08 11:00:00.000000,AGLT2,0,0,0.4021
2022-04-08 07:00:00.000000,AGLT2,0.0035,0,0.8651
2022-04-08 14:00:00.000000,AGLT2,0.1111,0,0.4444
2022-04-08 08:00:00.000000,AGLT2,0,0,0.7364
2022-04-08 12:00:00.000000,AGLT2,0,0,0.5
2022-04-08 15:00:00.000000,AGLT2,0.6316,1.5,0.4211
2022-04-08 13:00:00.000000,AGLT2,0.029,0,0
2022-04-08 18:00:00.000000,AGLT2,0.3175,1.0915,0.981
2022-04-08 16:00:00.000000,AGLT2,1.8627,31.6667,0.8627
2022-04-08 19:00:00.000000,AGLT2,1.4082,1.5333,0.9184
2022-04-08 23:00:00.000000,AGLT2,2.9664,1.0184,0.8054
2022-04-08 17:00:00.000000,AGLT2,0.3136,0,0.9915
2022-04-09 00:00:00.000000,AGLT2,0.0436,1.0811,0.3072
2022-04-08 20:00:00.000000,AGLT2,2.8538,2.12,0.9692
2022-04-09 01:00:00.000000,AGLT2,1.459,1.0112,0.9654
2022-04-08 21:00:00.000000,AGLT2,7.5147,1.1356,0.8824
2022-04-08 22:00:00.000000,AGLT2,13.9063,2.009,0.8594
2022-04-09 02:00:00.000000,AGLT2,0.121,1.4615,0.9061
2022-04-09 03:00:00.000000,AGLT2,1.0391,1.3571,0.6641
2022-04-09 10:00:00.000000,AGLT2,0.2328,1.2273,0.431
2022-04-09 05:00:00.000000,AGLT2,2.625,1.2174,0.875
2022-04-09 04:00:00.000000,AGLT2,1.4078,1.4911,0.9218
2022-04-09 06:00:00.000000,AGLT2,0.6355,1.0625,0.7383
2022-04-09 11:00:00.000000,AGLT2,0.9143,1.0323,0.7143
2022-04-09 14:00:00.000000,AGLT2,0.9244,3.241,0.543
2022-04-09 12:00:00.000000,AGLT2,2.5161,2.6,0.5806
2022-04-09 07:00:00.000000,AGLT2,19.9027,5.0232,0.9568
2022-04-09 08:00:00.000000,AGLT2,6.3704,1.0044,0.1944
2022-04-09 15:00:00.000000,AGLT2,2.4737,1.1325,0.9211
2022-04-09 09:00:00.000000,AGLT2,9.2535,0.997,0.2817
2022-04-09 13:00:00.000000,AGLT2,7.2857,1.6242,0.6286
2022-04-09 16:00:00.000000,AGLT2,0.625,6.0526,0.9891
2022-04-09 23:00:00.000000,AGLT2,6.5255,2.3319,0.9185
2022-04-09 19:00:00.000000,AGLT2,0.6889,1.24,0.6444
2022-04-09 17:00:00.000000,AGLT2,0.6619,1.0373,0.8619
2022-04-09 20:00:00.000000,AGLT2,4.2593,1.0648,0.7778
2022-04-10 00:00:00.000000,AGLT2,31.5596,18.5946,0.2018
2022-04-09 18:00:00.000000,AGLT2,0.2655,1.1111,0.7522
2022-04-09 21:00:00.000000,AGLT2,1.3044,1.8579,0.6123
2022-04-10 02:00:00.000000,AGLT2,0.75,1.5,0.85
2022-04-09 22:00:00.000000,AGLT2,2.5584,6.209,0.8253
2022-04-10 03:00:00.000000,AGLT2,0.3667,1.0476,0.8833
2022-04-10 04:00:00.000000,AGLT2,0.5904,10.0909,0.0957
2022-04-10 07:00:00.000000,AGLT2,15.2326,1.6093,0.4186
2022-04-10 01:00:00.000000,AGLT2,0.6071,1.0625,0.8214
2022-04-10 05:00:00.000000,AGLT2,10.9167,1.4664,0.6667
2022-04-10 11:00:00.000000,AGLT2,5.1602,4.5701,0.9962
2022-04-10 08:00:00.000000,AGLT2,0.4444,1.0526,0.8667
2022-04-10 06:00:00.000000,AGLT2,22.2,3.5238,0.475
2022-04-10 09:00:00.000000,AGLT2,0.4667,1.1667,1
2022-04-10 12:00:00.000000,AGLT2,6.9638,12.5826,0.9207
2022-04-10 16:00:00.000000,AGLT2,0.8077,1.9091,0.9615
2022-04-10 13:00:00.000000,AGLT2,5.9352,4.5771,0.9474
2022-04-10 10:00:00.000000,AGLT2,0.3929,1.375,1
2022-04-10 17:00:00.000000,AGLT2,1.3438,1.075,0.7813
2022-04-10 20:00:00.000000,AGLT2,2.2931,3.1993,0.8399
2022-04-10 14:00:00.000000,AGLT2,10.6557,3.2338,0.6175
2022-04-10 18:00:00.000000,AGLT2,0.6905,1.1154,0.9048
2022-04-10 15:00:00.000000,AGLT2,0.536,1.1356,0.752
2022-04-10 21:00:00.000000,AGLT2,4.8844,2.1306,0.9728
2022-04-10 19:00:00.000000,AGLT2,14.56,6.2759,0.84
2022-04-10 22:00:00.000000,AGLT2,0.7324,2,0.9718
2022-04-10 23:00:00.000000,AGLT2,1.7576,1.0175,0.9697
2022-04-11 00:00:00.000000,AGLT2,2.4328,1.1203,0.8433
2022-04-11 07:00:00.000000,AGLT2,10.8065,2.0615,0.7742
2022-04-11 03:00:00.000000,AGLT2,2.0434,4.1123,0.6222
2022-04-11 01:00:00.000000,AGLT2,4.8695,12.93,0.9891
2022-04-11 08:00:00.000000,AGLT2,13.4874,2.0163,0.8067
2022-04-11 02:00:00.000000,AGLT2,18.5443,1.0966,0.6835
2022-04-11 04:00:00.000000,AGLT2,2.874,3.0693,0.8066
2022-04-11 09:00:00.000000,AGLT2,1.4804,4.2613,0.9922
2022-04-11 05:00:00.000000,AGLT2,21.1973,4.4706,0.7007
2022-04-11 12:00:00.000000,AGLT2,0.8958,1.2286,0.8292
2022-04-11 10:00:00.000000,AGLT2,3.8721,1.1366,0.5136
2022-04-11 13:00:00.000000,AGLT2,0.8409,1.4076,0.9383
2022-04-11 06:00:00.000000,AGLT2,1.6124,1.7826,0.7921
2022-04-11 11:00:00.000000,AGLT2,0.7376,1.312,0.9365
2022-04-11 16:00:00.000000,AGLT2,2.6707,1.2828,0.9935
2022-04-11 17:00:00.000000,AGLT2,0,1.8531,0
2022-04-11 14:00:00.000000,AGLT2,11.1803,1.4923,0.8852
2022-04-11 22:00:00.000000,AGLT2,0,2.25,0
2022-04-11 15:00:00.000000,AGLT2,8.7079,5.0915,0.9533
2022-04-11 18:00:00.000000,AGLT2,72.04,1.0526,0
2022-04-11 23:00:00.000000,AGLT2,0,4.125,0
2022-04-11 19:00:00.000000,AGLT2,0,1.988,0
2022-04-12 00:00:00.000000,AGLT2,378,1.3548,0
2022-04-11 20:00:00.000000,AGLT2,0,1.8693,0
2022-04-12 12:00:00.000000,AGLT2,0.2489,53.9286,0.9436
2022-04-11 21:00:00.000000,AGLT2,0,1.0347,0
2022-04-12 07:00:00.000000,AGLT2,8.0571,0.9479,0.1857
2022-04-12 08:00:00.000000,AGLT2,3.5302,2.0557,0.8936
2022-04-12 02:00:00.000000,AGLT2,55.5,1.2198,0
2022-04-12 03:00:00.000000,AGLT2,0,9.0968,0
2022-04-12 04:00:00.000000,AGLT2,0,1,0
2022-04-12 13:00:00.000000,AGLT2,0.1853,35.5,0.9191
2022-04-12 05:00:00.000000,AGLT2,1,2,0
2022-04-12 09:00:00.000000,AGLT2,0.891,1.0368,0.9669
2022-04-12 14:00:00.000000,AGLT2,0.6042,29.3043,0.5589
2022-04-12 10:00:00.000000,AGLT2,0.2946,1.4601,0.4134
2022-04-12 06:00:00.000000,AGLT2,0,1.5664,0
2022-04-12 15:00:00.000000,AGLT2,0.1984,5.7714,0.6326
2022-04-12 16:00:00.000000,AGLT2,0.0918,3.1111,0.9639
2022-04-12 11:00:00.000000,AGLT2,0.9672,103.125,0.6237
2022-04-13 01:00:00.000000,AGLT2,3.1411,3.6319,0.7778
2022-04-12 21:00:00.000000,AGLT2,6.8851,364.9091,0.9039
2022-04-12 22:00:00.000000,AGLT2,0.9323,3.6676,0.9854
2022-04-12 23:00:00.000000,AGLT2,0.4004,8.9412,0.9385
2022-04-13 00:00:00.000000,AGLT2,0.9076,1.1957,0.8623
2022-04-12 17:00:00.000000,AGLT2,1.0367,12.5556,0.9817
2022-04-12 18:00:00.000000,AGLT2,4.15,5.9286,0.7
2022-04-12 19:00:00.000000,AGLT2,5.9091,5.4167,0.9091
2022-04-12 20:00:00.000000,AGLT2,0.0586,9.6154,0.5035
2022-04-13 02:00:00.000000,AGLT2,1.0223,23.8,0.7405
2022-04-13 03:00:00.000000,AGLT2,1.4438,12.1579,0.3875
2022-04-13 04:00:00.000000,AGLT2,0.4152,3.381,0.3626
2022-04-13 08:00:00.000000,AGLT2,1.4667,7.3333,0.4133
2022-04-13 13:00:00.000000,AGLT2,2.4922,1.3667,0.3481
2022-04-13 09:00:00.000000,AGLT2,10.6047,32.5714,0.7209
2022-04-13 05:00:00.000000,AGLT2,0.673,16.8947,0.065
2022-04-13 14:00:00.000000,AGLT2,8.207,2.9238,0.8674
2022-04-13 06:00:00.000000,AGLT2,0.6406,4.5556,0.4844
2022-04-13 10:00:00.000000,AGLT2,0.0667,21.2727,0.0066
2022-04-13 15:00:00.000000,AGLT2,1.7359,4.2636,0.9029
2022-04-13 11:00:00.000000,AGLT2,1.6861,68.3636,0.0404
2022-04-13 07:00:00.000000,AGLT2,0.0322,1.8125,0.0421
2022-04-13 16:00:00.000000,AGLT2,1.1449,24.8286,0.9341
2022-04-13 17:00:00.000000,AGLT2,2.1228,1.3988,0.886
2022-04-13 12:00:00.000000,AGLT2,6.0926,1.3847,0.1556
2022-04-14 01:00:00.000000,AGLT2,1.5974,1.7458,0.7674
2022-04-13 22:00:00.000000,AGLT2,2.2032,1.3722,0.6364
2022-04-13 23:00:00.000000,AGLT2,3.118,1.4581,0.7106
2022-04-14 00:00:00.000000,AGLT2,1.8168,2.2268,0.8393
2022-04-13 18:00:00.000000,AGLT2,1.7857,1.6506,0.7158
2022-04-13 19:00:00.000000,AGLT2,3.8884,3.1729,0.8155
2022-04-13 20:00:00.000000,AGLT2,4.7829,1.1728,0.3659
2022-04-13 21:00:00.000000,AGLT2,2.4738,1.1495,0.782
2022-04-14 02:00:00.000000,AGLT2,0.8537,1.1298,0.6514
2022-04-14 03:00:00.000000,AGLT2,2.0723,9.0675,0.4552
2022-04-14 04:00:00.000000,AGLT2,4.5392,3.141,0.7241
2022-04-14 14:00:00.000000,AGLT2,1.1752,84.2,0.2282
2022-04-14 09:00:00.000000,AGLT2,1.684,23.8,0.6462
2022-04-14 05:00:00.000000,AGLT2,1.7507,1.2016,0.8249
2022-04-14 06:00:00.000000,AGLT2,0.3358,4.3023,0.8058
2022-04-14 15:00:00.000000,AGLT2,0.4521,13.8824,0.9195
2022-04-14 07:00:00.000000,AGLT2,1.4158,40.8571,0.7574
2022-04-14 10:00:00.000000,AGLT2,1.0664,19.5,0.9414
2022-04-14 16:00:00.000000,AGLT2,0.2572,4.4444,0.9357
2022-04-14 11:00:00.000000,AGLT2,10.9057,216.75,0.6604
2022-04-14 08:00:00.000000,AGLT2,1.9034,30.3077,0.6522
2022-04-14 17:00:00.000000,AGLT2,3.2593,68.4444,0.6058
2022-04-14 18:00:00.000000,AGLT2,0.2692,30.6923,0.4298
2022-04-14 12:00:00.000000,AGLT2,0.6485,12.9167,0.887
2022-04-15 10:00:00.000000,AGLT2,0.4933,14.2308,0.0347
2022-04-14 13:00:00.000000,AGLT2,0.3441,18.9231,0.9371
2022-04-14 23:00:00.000000,AGLT2,1,32.3,0.226
2022-04-15 00:00:00.000000,AGLT2,0.3659,16.8333,0.4746
2022-04-15 01:00:00.000000,AGLT2,1.6385,3.4643,0.3142
2022-04-15 02:00:00.000000,AGLT2,0.4637,9.25,0.2857
2022-04-15 03:00:00.000000,AGLT2,0.4309,8.6667,0.0994
2022-04-15 04:00:00.000000,AGLT2,1.038,12.7333,0.4728
2022-04-14 19:00:00.000000,AGLT2,2.6292,2.1746,0.2426
2022-04-14 20:00:00.000000,AGLT2,3.8086,3.4684,0.2536
2022-04-14 21:00:00.000000,AGLT2,0.4208,23.9167,0.176
2022-04-14 22:00:00.000000,AGLT2,0.5879,20.0714,0.5565
2022-04-15 06:00:00.000000,AGLT2,3.0909,4.5333,0.8182
2022-04-15 11:00:00.000000,AGLT2,0.6267,18.8,0.28
2022-04-15 07:00:00.000000,AGLT2,0.1413,3.4667,0.0217
2022-04-15 05:00:00.000000,AGLT2,0.8385,8.3846,0.0769
2022-04-15 12:00:00.000000,AGLT2,3.9636,27.25,0.0545
2022-04-15 15:00:00.000000,AGLT2,6.2264,1.3233,0.1042
2022-04-15 08:00:00.000000,AGLT2,0.455,36.9231,0.0123
2022-04-15 13:00:00.000000,AGLT2,11.7371,5.922,0.0696
2022-04-15 09:00:00.000000,AGLT2,0.9418,77.9091,0.0989
2022-04-15 16:00:00.000000,AGLT2,8.9445,2.1348,0.4571
2022-04-15 14:00:00.000000,AGLT2,3.3983,3.1725,0.1698
2022-04-15 17:00:00.000000,AGLT2,3.6386,1.2993,0.7798
2022-04-15 19:00:00.000000,AGLT2,0.6676,2.8,0.7802
2022-04-15 20:00:00.000000,AGLT2,0.8582,1.3608,0.967
2022-04-16 00:00:00.000000,AGLT2,0.8795,1.3031,0.8719
2022-04-15 21:00:00.000000,AGLT2,2.7166,3.8219,0.8978
2022-04-15 18:00:00.000000,AGLT2,4.9809,2.8866,0.8313
2022-04-16 01:00:00.000000,AGLT2,1.872,31.3377,0.9085
2022-04-16 02:00:00.000000,AGLT2,2.1063,1.2768,0.8263
2022-04-16 03:00:00.000000,AGLT2,1.2369,22.9714,0.74
2022-04-16 04:00:00.000000,AGLT2,0.9366,1.2532,0.943
2022-04-15 22:00:00.000000,AGLT2,0.9757,3.8342,0.8414
2022-04-15 23:00:00.000000,AGLT2,9.8145,2.1435,0.3327
2022-04-16 07:00:00.000000,AGLT2,10,22.3303,0.8257
2022-04-16 11:00:00.000000,AGLT2,3.8244,1.0481,0.6815
2022-04-16 08:00:00.000000,AGLT2,1.1721,1.406,0.7572
2022-04-16 05:00:00.000000,AGLT2,0.2521,1.0424,0.9368
2022-04-16 12:00:00.000000,AGLT2,0.7628,5.5824,0.9174
2022-04-16 06:00:00.000000,AGLT2,7.3738,3.2739,0.8103
2022-04-16 09:00:00.000000,AGLT2,1.4682,13.9647,0.12
2022-04-16 13:00:00.000000,AGLT2,3.1272,1.448,0.7556
2022-04-16 10:00:00.000000,AGLT2,1.1233,2.0919,0.4829
2022-04-16 16:00:00.000000,AGLT2,2.1263,1.212,0.5228
2022-04-16 14:00:00.000000,AGLT2,2.4562,1.0152,0.8525
2022-04-16 17:00:00.000000,AGLT2,2.0253,1.1442,0.4299
2022-04-16 20:00:00.000000,AGLT2,0.6042,1.1971,0.1292
2022-04-16 15:00:00.000000,AGLT2,2.104,1.053,0.2287
2022-04-16 21:00:00.000000,AGLT2,0.5477,1.2706,0.3195
2022-04-16 18:00:00.000000,AGLT2,1.7523,1.0827,0.745
2022-04-17 01:00:00.000000,AGLT2,1.3773,3.4803,0.4879
2022-04-16 19:00:00.000000,AGLT2,2.154,1.1922,0.7995
2022-04-17 03:00:00.000000,AGLT2,1.1333,52.0625,0.5864
2022-04-17 04:00:00.000000,AGLT2,0.9199,48.6154,0.5328
2022-04-16 22:00:00.000000,AGLT2,3.716,1.7848,0.66
2022-04-16 23:00:00.000000,AGLT2,3.4724,2.1609,0.3828
2022-04-17 00:00:00.000000,AGLT2,1.75,69.5333,0.4161
2022-04-17 08:00:00.000000,AGLT2,1.4237,1.1566,0.3922
2022-04-17 02:00:00.000000,AGLT2,2.6316,3.5593,0.1629
2022-04-17 09:00:00.000000,AGLT2,0.5831,2.7363,0.5023
2022-04-17 12:00:00.000000,AGLT2,0.2693,3.1765,0.3899
2022-04-17 10:00:00.000000,AGLT2,0.5284,4.2764,0.5178
2022-04-17 05:00:00.000000,AGLT2,0.759,46.1176,0.5924
2022-04-17 13:00:00.000000,AGLT2,2.6187,1.3569,0.3579
2022-04-17 06:00:00.000000,AGLT2,0.6747,46.8667,0.0845
2022-04-17 11:00:00.000000,AGLT2,2.7388,1.0794,0.3507
2022-04-17 14:00:00.000000,AGLT2,2.6058,2.766,0.245
2022-04-17 21:00:00.000000,AGLT2,1.9698,3.515,0.2483
2022-04-17 07:00:00.000000,AGLT2,0.5902,1.0385,0.5847
2022-04-17 15:00:00.000000,AGLT2,0.8998,2.2825,0.2717
2022-04-17 17:00:00.000000,AGLT2,1.0791,8.8171,0.1552
2022-04-17 22:00:00.000000,AGLT2,1.4714,1.3995,0.6771
2022-04-17 16:00:00.000000,AGLT2,0.7266,2.7467,0.0917
2022-04-17 23:00:00.000000,AGLT2,1.3706,1.1422,0.5176
2022-04-17 18:00:00.000000,AGLT2,1.695,27.2439,0.1259
2022-04-18 01:00:00.000000,AGLT2,1.5762,1.5788,0.9583
2022-04-17 19:00:00.000000,AGLT2,1.1332,1.7839,0.2111
2022-04-17 20:00:00.000000,AGLT2,3.022,4.1068,0.2138
2022-04-18 00:00:00.000000,AGLT2,1.25,2.5806,0.8854
2022-04-18 04:00:00.000000,AGLT2,0.5878,1.4542,0.819
2022-04-18 02:00:00.000000,AGLT2,3.4,1.4817,0.6316
2022-04-18 05:00:00.000000,AGLT2,3.0744,2.1628,0.7769
2022-04-18 03:00:00.000000,AGLT2,0.1003,1.1098,0.8942
2022-04-18 06:00:00.000000,AGLT2,0.3801,1.2449,0.4673
2022-04-18 09:00:00.000000,AGLT2,2.5122,1.5259,0.8171
2022-04-18 13:00:00.000000,AGLT2,0.85,3.4694,0.755
2022-04-18 10:00:00.000000,AGLT2,0.5033,1.1317,0.8286
2022-04-18 07:00:00.000000,AGLT2,0.6948,1.9474,0.9437
2022-04-18 14:00:00.000000,AGLT2,5.1606,1.414,0.5401
2022-04-18 08:00:00.000000,AGLT2,0.4,1.125,0.8159
2022-04-18 11:00:00.000000,AGLT2,0.4439,1.1857,0.893
2022-04-18 15:00:00.000000,AGLT2,2.6586,1.2869,0.6597
2022-04-18 12:00:00.000000,AGLT2,0.8161,1.6545,0.8834
2022-04-18 18:00:00.000000,AGLT2,1.0197,2.0901,0.5212
2022-04-18 16:00:00.000000,AGLT2,1.6851,1.1091,0.4807
2022-04-18 19:00:00.000000,AGLT2,0.9982,3.4568,0.861
2022-04-18 17:00:00.000000,AGLT2,1.2351,2.0983,0.8191
2022-04-18 20:00:00.000000,AGLT2,12.6786,4.6834,0.8786
2022-04-18 23:00:00.000000,AGLT2,0.6241,53.4167,0.111
2022-04-19 01:00:00.000000,AGLT2,1.7468,1.2432,0.7468
2022-04-19 00:00:00.000000,AGLT2,0.1158,1.375,0.6105
2022-04-18 21:00:00.000000,AGLT2,2.9187,1.818,0.5452
2022-04-18 22:00:00.000000,AGLT2,0.6887,28.2857,0.0904
2022-04-19 02:00:00.000000,AGLT2,2.9392,1.4032,0.8176
2022-04-19 03:00:00.000000,AGLT2,2.422,2.2185,0.8624
2022-04-19 06:00:00.000000,AGLT2,3.0476,2.296,0.8274
2022-04-19 04:00:00.000000,AGLT2,4.4366,1.1754,0.7183
2022-04-19 07:00:00.000000,AGLT2,8.1579,31,0.7105
2022-04-19 10:00:00.000000,AGLT2,1.5668,75.4286,0.8309
2022-04-19 05:00:00.000000,AGLT2,8.5455,3.2791,0.5354
2022-04-19 11:00:00.000000,AGLT2,1.3342,1.1113,0.8527
2022-04-19 08:00:00.000000,AGLT2,17.0682,5.0743,0.6023
2022-04-19 15:00:00.000000,AGLT2,4.2017,6.6225,0.4874
2022-04-19 09:00:00.000000,AGLT2,1.4383,1.3314,0.5556
2022-04-19 12:00:00.000000,AGLT2,0.9784,1.2439,0.8393
2022-04-19 16:00:00.000000,AGLT2,1.0539,1.0626,0.8026
2022-04-19 13:00:00.000000,AGLT2,3.164,2.5655,0.7182
2022-04-19 20:00:00.000000,AGLT2,0.3802,1.3684,0.2025
2022-04-19 17:00:00.000000,AGLT2,0.5084,1.2397,0.7697
2022-04-19 14:00:00.000000,AGLT2,1.2765,1.6628,0.6088
2022-04-19 18:00:00.000000,AGLT2,0.3939,1.3929,0.897
2022-04-20 00:00:00.000000,AGLT2,3.5949,1.9491,0.2665
2022-04-19 21:00:00.000000,AGLT2,1.4857,1.3684,0.5429
2022-04-19 22:00:00.000000,AGLT2,2.4688,3.8226,0.6563
2022-04-19 19:00:00.000000,AGLT2,3.8157,66.7037,0.964
2022-04-19 23:00:00.000000,AGLT2,0.5587,22.5333,0.1421
2022-04-20 03:00:00.000000,AGLT2,11.9307,5.6639,0.854
2022-04-20 07:00:00.000000,AGLT2,5.0392,1.028,0.8137
2022-04-20 04:00:00.000000,AGLT2,5.89,1.0182,0.5502
2022-04-20 08:00:00.000000,AGLT2,1.4733,1.0258,0.8971
2022-04-20 05:00:00.000000,AGLT2,4.04,1.1755,0.7415
2022-04-20 09:00:00.000000,AGLT2,8.4538,4.1061,0.6555
2022-04-20 01:00:00.000000,AGLT2,0.464,1.1676,0.2299
2022-04-20 02:00:00.000000,AGLT2,0.4647,1.4,0.8951
2022-04-20 06:00:00.000000,AGLT2,7.1418,1.0545,0.4894
2022-04-20 10:00:00.000000,AGLT2,2.8699,2.0016,0.589
2022-04-20 16:00:00.000000,AGLT2,1.8103,2.1502,0.8617
2022-04-20 11:00:00.000000,AGLT2,4.9402,2.0111,0.4674
2022-04-20 12:00:00.000000,AGLT2,3,3.0776,0.2549
2022-04-20 17:00:00.000000,AGLT2,2.7095,232.1111,0.9715
2022-04-20 13:00:00.000000,AGLT2,0.6868,7.8125,0.2308
2022-04-20 21:00:00.000000,AGLT2,2.5309,1.5344,0.9433
2022-04-20 18:00:00.000000,AGLT2,1.1611,1.4938,0.8203
2022-04-20 22:00:00.000000,AGLT2,1.7961,1.3233,0.9126
2022-04-20 23:00:00.000000,AGLT2,4.407,1.3609,0.8953
2022-04-20 14:00:00.000000,AGLT2,0.5305,29,0.8089
2022-04-20 15:00:00.000000,AGLT2,4.1622,4.0092,0.5326
2022-04-20 19:00:00.000000,AGLT2,2.6949,3.9198,0.9618
2022-04-20 20:00:00.000000,AGLT2,1.9648,0.9824,0.9034
2022-04-21 00:00:00.000000,AGLT2,6.8188,2.0882,0.8544
2022-04-21 08:00:00.000000,AGLT2,0.4465,2.1985,0.893
2022-04-21 04:00:00.000000,AGLT2,3.8266,2.1686,0.9179
2022-04-21 09:00:00.000000,AGLT2,0.2821,1.3067,0.9816
2022-04-21 05:00:00.000000,AGLT2,2.5791,10.6691,0.1922
2022-04-21 06:00:00.000000,AGLT2,1.007,1.0746,0.8741
2022-04-21 07:00:00.000000,AGLT2,3.8356,215.75,0.6667
2022-04-21 01:00:00.000000,AGLT2,5.6355,1.5952,0.8131
2022-04-21 02:00:00.000000,AGLT2,1.2964,1.0634,0.8918
2022-04-21 03:00:00.000000,AGLT2,2.2021,1.8037,0.9505
2022-04-21 10:00:00.000000,AGLT2,0.7788,2.0937,0.9603
2022-04-21 13:00:00.000000,AGLT2,0.1408,2.2857,0.9648
2022-04-21 11:00:00.000000,AGLT2,6.3051,4.1501,0.8921
2022-04-21 12:00:00.000000,AGLT2,0.6111,242,0.8409
2022-04-21 14:00:00.000000,AGLT2,1.0807,47.9474,0.9822
2022-04-21 15:00:00.000000,AGLT2,0.5767,58,0.5866
2022-04-21 18:00:00.000000,AGLT2,0.8388,8.12,0.8264
2022-04-21 19:00:00.000000,AGLT2,0.5976,1.6897,0.9146
2022-04-21 22:00:00.000000,AGLT2,1.1088,5.9714,0.2361
2022-04-21 20:00:00.000000,AGLT2,3.0816,5.4767,0.105
2022-04-21 23:00:00.000000,AGLT2,4.5746,4.6,0.7514
2022-04-21 21:00:00.000000,AGLT2,3.973,1.9009,0.8108
2022-04-21 16:00:00.000000,AGLT2,0.0322,10.4,0.1418
2022-04-22 00:00:00.000000,AGLT2,0.4751,1.0552,0.6891
2022-04-21 17:00:00.000000,AGLT2,1.4932,3.8056,0.8747
2022-04-22 10:00:00.000000,AGLT2,0.683,2.0376,0.9866
2022-04-22 05:00:00.000000,AGLT2,5.459,166.5,0.8852
2022-04-22 06:00:00.000000,AGLT2,0.3553,3.8571,0.2763
2022-04-22 07:00:00.000000,AGLT2,4.7579,1.2183,0.3895
2022-04-22 01:00:00.000000,AGLT2,3.0655,1.6251,0.9287
2022-04-22 02:00:00.000000,AGLT2,1.2468,1.0978,0.9124
2022-04-22 03:00:00.000000,AGLT2,0.5558,2.4607,0.8198
2022-04-22 11:00:00.000000,AGLT2,1.1144,1.315,0.8347
2022-04-22 04:00:00.000000,AGLT2,9.51,4.1894,0.9
2022-04-22 08:00:00.000000,AGLT2,1.3398,1.122,0.4466
2022-04-22 12:00:00.000000,AGLT2,3.3103,1.1707,0.8424
2022-04-22 09:00:00.000000,AGLT2,1.5455,1.3077,0.7727
2022-04-22 14:00:00.000000,AGLT2,0.972,1.7614,0.8543
2022-04-22 13:00:00.000000,AGLT2,0.5753,1.3125,0.9178
2022-04-22 15:00:00.000000,AGLT2,2.2164,1.2969,0.8769
2022-04-22 19:00:00.000000,AGLT2,1.6616,1.4326,0.7944
2022-04-22 23:00:00.000000,AGLT2,1.4195,1.1412,0.7024
2022-04-22 20:00:00.000000,AGLT2,0.9155,1.079,0.7551
2022-04-22 16:00:00.000000,AGLT2,2.0724,6.2932,0.8914
2022-04-23 00:00:00.000000,AGLT2,0.5323,1.988,0.9266
2022-04-22 17:00:00.000000,AGLT2,4.1451,1.1449,0.8858
2022-04-22 21:00:00.000000,AGLT2,1.4619,1.1051,0.8386
2022-04-23 01:00:00.000000,AGLT2,0.7612,1.3154,0.8913
2022-04-22 22:00:00.000000,AGLT2,3.1854,1.4475,0.8024
2022-04-23 06:00:00.000000,AGLT2,1.8909,1.3165,0.8364
2022-04-22 18:00:00.000000,AGLT2,2.9253,1.4728,0.7289
2022-04-23 02:00:00.000000,AGLT2,0.4991,1.2661,0.9222
